id,gender,relationship_status,education,location,sports,favorite_teams,friends_count,posts_count,likes_count,music_count,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
2080822747135714,female,widowed,PhD,"Jasonborough, Falkland Islands (Malvinas)","['Football', 'Baseball']",['New York Knicks'],2988,391,2553,68,0.9255504403522818,0.5782,0.5793158631726345,0.734,0.7413982385908727
8510457257163183,male,single,Master's,"Barbarafort, French Southern Territories","['Baseball', 'Soccer', 'Basketball']",['Real Madrid'],4061,121,1172,7,0.7117293835068054,0.6242,0.6437087417483497,0.5035,0.9046824659727782
8669489979226458,male,single,Associate's,"Lake Teresaport, Samoa","['Hockey', 'Football', 'Baseball']","['New York Knicks', 'Manchester United']",2339,268,7484,39,0.47489991993594877,0.6536,0.5403680736147229,0.5195,0.5932003202562051
8214753010838157,male,single,High School,"Gomezfurt, Malaysia",['Basketball'],"['Real Madrid', 'Manchester United']",2347,448,9433,98,0.39440552441953564,0.6896,0.5408481696339268,0.549,0.4431779023218574
5255202675341042,male,single,Master's,"Beckburgh, Saint Kitts and Nevis",['Basketball'],['Manchester United'],3439,7,9899,71,0.7990692554043234,0.6013999999999999,0.6063812762552511,0.5355,0.600922978382706
8555120295810264,female,single,Bachelor's,"Perezstad, Moldova","['Hockey', 'Soccer', 'Football']","['Real Madrid', 'Manchester United']",2453,435,7024,4,0.5702962369895916,0.6869999999999999,0.5472094418883777,0.702,0.5448150520416332
6907565588064423,female,married,Associate's,"East Danielleborough, Malta","['Basketball', 'Hockey', 'Tennis']","['FC Barcelona', 'Real Madrid']",951,332,3549,24,0.43551841473178543,0.8664000000000001,0.4570714142828566,0.712,0.7251263410728582
8398779294973056,male,widowed,Bachelor's,"Martinborough, Ethiopia","['Soccer', 'Football']",['New York Knicks'],3180,400,8671,126,0.5867794235388311,0.5800000000000001,0.5908381676335267,0.563,0.49288230584467574
2542091091153433,female,widowed,Associate's,"Vaughantown, Chad","['Tennis', 'Basketball']",['Real Madrid'],2734,460,1479,82,0.41480184147317856,0.592,0.5640728145629126,0.741,0.7567926341072858
6893220709650715,female,single,Associate's,"South Patricia, Argentina",['Basketball'],['Manchester United'],3911,349,7549,72,0.47555044035228183,0.6698,0.6347069413882777,0.736,0.5581982385908728
8940526031895822,male,widowed,Associate's,"Robertton, Algeria","['Baseball', 'Soccer']",['Los Angeles Lakers'],1623,350,2176,80,0.4217774219375501,0.57,0.4973994798959792,0.54,0.7728903122497998
9105495807825544,female,divorced,High School,"West Lisastad, Australia","['Football', 'Soccer', 'Tennis']","['New York Knicks', 'Real Madrid']",1224,278,387,190,0.303873098478783,0.4556,0.47345469093818765,0.7949999999999999,0.8733076060848679
5010404233862317,female,married,Bachelor's,"Lake Gina, Reunion","['Tennis', 'Baseball', 'Football']",['FC Barcelona'],3640,103,4636,146,0.5463971176941553,0.8206,0.6184436887377476,0.7729999999999999,0.7732115292233787
5541958056179180,male,single,High School,"New Keithtown, Moldova","['Baseball', 'Basketball', 'Football']",['Real Madrid'],1550,140,2469,45,0.32470976781425137,0.628,0.4930186037207442,0.5225,0.8451609287429943
4843083820331923,female,divorced,Bachelor's,"Schroederhaven, Morocco","['Football', 'Baseball', 'Hockey']","['New York Knicks', 'Real Madrid']",962,11,6970,89,0.569755804643715,0.4022,0.4577315463092619,0.7444999999999999,0.7165767814251401
8182545761678563,female,single,Associate's,"Myersside, Guyana","['Tennis', 'Baseball']",['Los Angeles Lakers'],1830,478,9187,116,0.49194355484387514,0.6956,0.5098219643928786,0.758,0.4410257806244995
9442325852852154,female,divorced,PhD,"Hernandezport, Greece","['Football', 'Baseball']","['Real Madrid', 'FC Barcelona']",4954,96,1095,59,0.9109587670136109,0.4192,0.6972994598919784,0.7294999999999999,0.9177649319455564
2951337294050663,female,married,Master's,"Port Bruce, Colombia","['Baseball', 'Soccer']","['FC Barcelona', 'Real Madrid']",1315,133,8687,43,0.786939551641313,0.8266,0.47891578315663136,0.7214999999999999,0.5990417934347477
7907252730653118,female,married,PhD,"Gibsonfort, Guatemala","['Hockey', 'Soccer']",['Los Angeles Lakers'],3771,409,7936,153,0.9794235388310649,0.8818,0.6263052610522104,0.7765,0.5187058446757407
972389201718705,male,widowed,Associate's,"Kellyberg, Guernsey",['Soccer'],['Real Madrid'],1778,177,8030,6,0.4803642914331465,0.5354,0.5067013402680536,0.503,0.6077428342674139
1894377466530310,male,divorced,Master's,"Shannonbury, Kazakhstan","['Tennis', 'Soccer', 'Basketball']",['New York Knicks'],4888,180,4835,24,0.748388710968775,0.436,0.6933386677335467,0.512,0.7344451561248999
753483618478460,male,married,Bachelor's,"East Jenniferview, Tunisia","['Tennis', 'Baseball']","['Real Madrid', 'Los Angeles Lakers']",3623,279,2818,198,0.5282025620496397,0.8558,0.6174234846969394,0.599,0.7755897518014411
4013219432960176,female,single,Master's,"Petersonburgh, North Macedonia","['Hockey', 'Basketball', 'Baseball']","['FC Barcelona', 'Real Madrid']",4488,334,3873,17,0.7387610088070455,0.6668,0.6693338667733546,0.7084999999999999,0.7113559647718174
4801670874401816,male,divorced,Master's,"Calderonfort, Suriname",['Tennis'],['Manchester United'],4068,278,2728,53,0.7273018414731784,0.4556,0.6441288257651531,0.5265,0.7795926341072859
3153249769965586,male,widowed,Associate's,"Lake Maria, Norway","['Football', 'Basketball', 'Tennis']","['Manchester United', 'Los Angeles Lakers']",3755,387,7944,170,0.47950360288230587,0.5774,0.6253450690138027,0.585,0.5271855884707766
5180395215090240,female,single,Master's,"Brianfurt, Syrian Arab Republic","['Soccer', 'Hockey']","['Los Angeles Lakers', 'New York Knicks']",3644,343,8493,20,0.784997998398719,0.6686,0.6186837367473494,0.71,0.5228080064051241
2574574949428799,male,widowed,PhD,"Kellyside, Rwanda","['Tennis', 'Baseball', 'Hockey']","['New York Knicks', 'FC Barcelona']",1271,142,4034,79,0.9403722978382707,0.5284,0.4762752550510102,0.5395,0.7817108086469176
7094812287495010,male,married,PhD,"South Robert, Dominica","['Hockey', 'Tennis']","['Real Madrid', 'Los Angeles Lakers']",3115,399,8103,196,0.9810948759007206,0.8798,0.5869373874774955,0.598,0.5160204963971178
7558009373501879,female,divorced,Master's,"Sethland, United States of America","['Basketball', 'Hockey']",['FC Barcelona'],1046,162,9356,32,0.7936349079263411,0.4324,0.4627725545109022,0.716,0.5606603682946357
7636273156070149,female,married,Bachelor's,"Port Paulville, Vietnam",['Football'],"['FC Barcelona', 'Manchester United']",4257,313,9726,98,0.597337870296237,0.8626,0.6554710942188438,0.749,0.485448518815052
8875127172888108,female,single,Bachelor's,"New Gregory, Ecuador",['Baseball'],"['New York Knicks', 'Los Angeles Lakers']",2388,413,7437,133,0.574429543634908,0.6826,0.5433086617323465,0.7665,0.5370818254603682
9355448631068101,female,divorced,Master's,"Meghanland, Comoros","['Basketball', 'Baseball']",['Manchester United'],1316,131,8419,155,0.7842574059247398,0.4262,0.4789757951590318,0.7775,0.6105703763010408
998430734909655,male,single,Master's,"Staceymouth, Greece",['Hockey'],"['Manchester United', 'Real Madrid']",325,328,8631,97,0.7863791032826261,0.6656,0.41950390078015604,0.5485,0.5232835868694956
1266168883017656,female,single,Associate's,"Kathleenside, Argentina","['Hockey', 'Football']",['New York Knicks'],3473,127,1418,81,0.414191353082466,0.6254,0.6084216843368674,0.7404999999999999,0.8924345876701362
5124504750701072,male,married,Associate's,"Lake Sonya, Tanzania","['Hockey', 'Basketball']","['Los Angeles Lakers', 'FC Barcelona']",440,210,479,21,0.40479383506805444,0.8420000000000001,0.4264052810562113,0.5105,0.8968246597277822
8867801748032920,female,married,High School,"East Brittany, South Georgia and the South Sandwich Islands",['Basketball'],"['New York Knicks', 'Manchester United']",1990,367,2317,99,0.32318855084067255,0.8734000000000001,0.5194238847769554,0.7494999999999999,0.7604457966373098
3501638048366689,male,divorced,Associate's,"South Daniellemouth, Rwanda","['Soccer', 'Baseball', 'Basketball']","['Real Madrid', 'Los Angeles Lakers']",94,7,255,47,0.40255204163330666,0.40140000000000003,0.40564112822564513,0.5235,0.9869918334667734
4993725686640420,female,widowed,High School,"North Timothystad, Kyrgyz Republic","['Basketball', 'Soccer']","['New York Knicks', 'Manchester United']",2691,103,9157,56,0.39164331465172136,0.5206,0.561492298459692,0.728,0.5922267413931145
9694253030030232,female,widowed,Bachelor's,"Anthonymouth, Mauritius","['Football', 'Baseball']",['Manchester United'],2626,29,9210,188,0.592173738991193,0.5058,0.5575915183036607,0.7939999999999999,0.6197050440352281
6934895993104293,male,divorced,Bachelor's,"East Robertview, Saint Vincent and the Grenadines","['Baseball', 'Football', 'Hockey']","['FC Barcelona', 'Los Angeles Lakers']",407,433,9011,41,0.5901821457165732,0.48660000000000003,0.42442488497699543,0.5205,0.4660714171337069
5446200797266286,female,married,PhD,"Lawsonfort, Suriname","['Tennis', 'Football']",['Real Madrid'],2082,303,8574,176,0.985808646917534,0.8606,0.5249449889977996,0.7879999999999999,0.5355654123298639
5757373337033096,female,married,High School,"Cindystad, Ghana","['Basketball', 'Baseball']",['Manchester United'],4562,0,5392,130,0.3539631705364291,0.8,0.6737747549509903,0.7649999999999999,0.7841473178542835
1098607384495386,female,single,Bachelor's,"Melindaland, Saint Helena","['Hockey', 'Soccer', 'Basketball']",['Real Madrid'],431,353,9018,39,0.5902522017614091,0.6706,0.4258651730346069,0.7194999999999999,0.49779119295436347
4977464074928387,female,married,PhD,"Andrewsfort, Slovakia (Slovak Republic)",['Hockey'],['New York Knicks'],3566,400,1385,39,0.9138610888710968,0.8800000000000001,0.614002800560112,0.7194999999999999,0.7845556445156124
4230411181224856,male,divorced,Master's,"Williamsside, Nigeria",['Basketball'],"['Los Angeles Lakers', 'Real Madrid']",1416,99,5293,100,0.7529723779023219,0.4198,0.48497699539907985,0.55,0.7485104883907127
6540860987344434,male,divorced,Bachelor's,"Lewishaven, Christmas Island","['Tennis', 'Hockey', 'Basketball']","['Los Angeles Lakers', 'Manchester United']",4308,267,2507,72,0.5250900720576461,0.4534,0.6585317063412683,0.536,0.7928397117694155
890329601228314,male,widowed,PhD,"Jamieport, Palestinian Territory","['Baseball', 'Tennis', 'Hockey']","['Real Madrid', 'FC Barcelona']",1215,482,1027,55,0.9102782225780625,0.5964,0.47291458291658334,0.5275,0.7660871096877502
5194177542550057,male,divorced,PhD,"Wilkinsfurt, Lao People's Democratic Republic","['Football', 'Hockey', 'Tennis']",['FC Barcelona'],4560,363,9026,102,0.9903322658126501,0.4726,0.6736547309461893,0.551,0.49347093674939946
4426265124432910,female,divorced,Associate's,"Port Seanfurt, Angola","['Basketball', 'Hockey', 'Tennis']","['Manchester United', 'Los Angeles Lakers']",4140,92,2530,113,0.425320256204964,0.4184,0.6484496899379876,0.7565,0.8619189751801442
1663386819387338,female,divorced,PhD,"Port Omar, Papua New Guinea","['Baseball', 'Hockey', 'Basketball']","['Los Angeles Lakers', 'Real Madrid']",4049,162,1799,157,0.9180044035228183,0.4324,0.642988597719544,0.7785,0.863182385908727
8840597142161239,female,married,High School,"North Theresa, Equatorial Guinea","['Baseball', 'Football', 'Tennis']","['Los Angeles Lakers', 'Real Madrid']",2145,249,3343,166,0.3334567654123298,0.8498,0.5287257451490298,0.7829999999999999,0.7665729383506805
200310119385700,male,widowed,Bachelor's,"Grayburgh, Mali",['Football'],['Manchester United'],3528,489,669,74,0.506695356285028,0.5978,0.6117223444688938,0.537,0.777618574859888
9489222258913708,female,widowed,Bachelor's,"Cobbchester, Guatemala","['Hockey', 'Tennis']","['Los Angeles Lakers', 'Real Madrid']",3489,112,9771,103,0.5977882305844676,0.5224,0.6093818763752751,0.7515,0.5640470776621298
6030445462709416,female,single,PhD,"South Carly, Namibia","['Soccer', 'Tennis', 'Football']","['FC Barcelona', 'New York Knicks']",197,449,6373,74,0.963781024819856,0.6898,0.4118223644728946,0.737,0.5652759007205765
1109634891547201,male,married,Bachelor's,"Edwardston, Dominica",['Football'],"['New York Knicks', 'Manchester United']",133,45,4156,98,0.5415932746196958,0.809,0.4079815963192639,0.549,0.815626901521217
6728862130288160,female,widowed,PhD,"Callahanfort, Vanuatu","['Baseball', 'Hockey']",['New York Knicks'],120,381,7363,98,0.9736889511609288,0.5762,0.40720144028805766,0.749,0.552844195356285
2121815672618661,male,divorced,Master's,"Port Brianland, Monaco",['Baseball'],['New York Knicks'],2599,368,6022,134,0.7602682145716573,0.4736,0.5559711942388478,0.567,0.6117271417133707
4688854021818346,female,widowed,High School,"Lake Brittany, United States of America","['Baseball', 'Basketball']",['FC Barcelona'],1368,436,8188,19,0.3819455564451561,0.5871999999999999,0.4820964192838568,0.7094999999999999,0.49781777421937556
2923887717555701,female,married,High School,"Grossside, Norway",['Hockey'],['Los Angeles Lakers'],4008,34,3982,61,0.3398518815052042,0.8068000000000001,0.6405281056211243,0.7304999999999999,0.8269924739791834
786216443962478,male,widowed,Master's,"New Jeremyfurt, Finland","['Tennis', 'Basketball']",['New York Knicks'],3603,478,925,199,0.7092574059247397,0.5956,0.6162232446489299,0.5995,0.7717703763010408
8545885368009619,male,single,Master's,"Port Kelly, Germany",['Baseball'],"['FC Barcelona', 'New York Knicks']",4561,166,7962,138,0.779683746997598,0.6332,0.6737147429485897,0.569,0.6148650120096076
7196049304650179,female,married,Associate's,"Lake Emilyland, Israel","['Baseball', 'Basketball', 'Soccer']",['Los Angeles Lakers'],122,357,7927,112,0.47933346677341876,0.8714000000000001,0.4073214642928586,0.756,0.539866132906325
7975151901707487,male,divorced,High School,"South Matthewton, France","['Baseball', 'Hockey']",['New York Knicks'],190,448,6550,174,0.36555244195356285,0.48960000000000004,0.41140228045609123,0.587,0.5585902321857485
2094636354395293,female,married,PhD,"South Justin, Macao","['Basketball', 'Soccer']",['Los Angeles Lakers'],3945,414,8828,14,0.9883506805444355,0.8828,0.636747349469894,0.707,0.48099727782225776
5738059110904269,male,single,Associate's,"West Bethberg, Northern Mariana Islands",['Basketball'],"['FC Barcelona', 'Manchester United']",1762,383,8151,74,0.48157526020816654,0.6766,0.5057411482296459,0.537,0.5204989591673339
2055997522475861,female,divorced,PhD,"New Michaelview, South Africa","['Football', 'Soccer', 'Tennis']",['FC Barcelona'],4973,404,1100,188,0.9110088070456366,0.4808,0.6984396879375876,0.7939999999999999,0.794364771817454
5942977053159098,female,widowed,High School,"Brendamouth, Tokelau",['Tennis'],['Los Angeles Lakers'],269,225,8942,20,0.3894915932746197,0.545,0.41614322864572917,0.71,0.5520336269015212
4743197241312928,female,divorced,Associate's,"Port David, Iraq",['Hockey'],"['FC Barcelona', 'New York Knicks']",3137,235,1429,59,0.41430144115292233,0.447,0.5882576515303061,0.7294999999999999,0.8487942353883107
754763707350097,male,married,PhD,"Griffinchester, Palau","['Soccer', 'Baseball']",['Los Angeles Lakers'],4832,325,193,7,0.901931545236189,0.865,0.6899779955991199,0.5035,0.8622738190552441
7533744957828028,female,single,High School,"Burnsview, Turkmenistan","['Soccer', 'Basketball', 'Baseball']","['FC Barcelona', 'Real Madrid']",80,360,1251,39,0.3125200160128102,0.6719999999999999,0.40480096019203843,0.7194999999999999,0.805919935948759
8776620981013415,female,single,Bachelor's,"Port Nataliehaven, Guinea-Bissau",['Hockey'],"['FC Barcelona', 'Real Madrid']",284,349,3504,93,0.5350680544435549,0.6698,0.4170434086817364,0.7464999999999999,0.7201277822257806
7028171003115603,female,single,PhD,"East Lindsayfort, Uganda",['Basketball'],['FC Barcelona'],1866,222,4079,160,0.9408226581265012,0.6444,0.5119823964792959,0.78,0.7479093674939952
3879438893825660,male,single,Associate's,"New Carrie, Kazakhstan",['Hockey'],['Real Madrid'],3602,189,3108,164,0.4311048839071257,0.6377999999999999,0.6161632326465293,0.582,0.7999804643714972
6382565617943209,male,single,Bachelor's,"Rubiofort, Venezuela","['Baseball', 'Hockey']",['New York Knicks'],4611,437,1335,148,0.5133606885508407,0.6874,0.6767153430686137,0.574,0.7717572457966373
5967168472489535,female,married,Bachelor's,"Andreastad, Uruguay","['Soccer', 'Basketball', 'Tennis']",['Manchester United'],444,81,8435,139,0.5844175340272217,0.8162,0.4266453290658132,0.7695,0.6299298638911128
9815061227055723,male,single,PhD,"Brianborough, Jamaica","['Football', 'Soccer', 'Tennis']",['FC Barcelona'],1733,105,5226,32,0.9523018414731785,0.621,0.504000800160032,0.516,0.7487926341072858
4901047404281565,female,single,High School,"Rodriguezmouth, Western Sahara","['Hockey', 'Tennis', 'Football']","['Manchester United', 'New York Knicks']",2973,421,4037,87,0.340402321857486,0.6841999999999999,0.5784156831366274,0.7434999999999999,0.669990712570056
9683260806966823,female,divorced,Bachelor's,"Port Teresamouth, Czech Republic",['Hockey'],"['Los Angeles Lakers', 'Manchester United']",1693,135,2556,86,0.5255804643714972,0.42700000000000005,0.5016003200640128,0.743,0.8436781425140112
7376614737002734,male,widowed,Bachelor's,"Crystalville, Western Sahara","['Hockey', 'Basketball']",['New York Knicks'],3726,303,1637,154,0.5163831064851881,0.5606,0.6236047209441888,0.577,0.8132675740592474
5870152964482360,male,widowed,PhD,"South Dariusside, Saint Barthelemy","['Hockey', 'Tennis', 'Basketball']",['FC Barcelona'],1623,87,753,139,0.9075360288230585,0.5174,0.4973994798959792,0.5695,0.9350558847077661
9432117161569274,male,single,Bachelor's,"North Joshua, South Africa",['Tennis'],['New York Knicks'],3537,398,7279,43,0.5728482786228983,0.6796,0.612262452490498,0.5215,0.5494068855084067
4386287026211700,male,married,High School,"Tommyville, Switzerland","['Football', 'Tennis', 'Hockey']","['Real Madrid', 'FC Barcelona']",1109,280,3100,101,0.3310248198558847,0.8560000000000001,0.46655331066213246,0.5505,0.7639007205764612
6939144683254420,male,single,High School,"Lake David, Argentina",['Football'],['Los Angeles Lakers'],922,422,2457,34,0.3245896717373899,0.6844,0.45533106621324265,0.517,0.7328413130504403
404228012785095,female,widowed,Bachelor's,"North Nicole, Guyana",['Soccer'],"['New York Knicks', 'Los Angeles Lakers']",3936,496,8005,149,0.5801140912730184,0.5992,0.6362072414482897,0.7745,0.4811436349079262
143482345137855,female,divorced,Associate's,"Port Christopherland, South Georgia and the South Sandwich Islands","['Baseball', 'Soccer', 'Hockey']",['Los Angeles Lakers'],3824,103,811,16,0.4081164931945557,0.42060000000000003,0.6294858971794359,0.708,0.9263340272217774
4292807131132909,female,widowed,Bachelor's,"Thomasview, Lao People's Democratic Republic","['Tennis', 'Hockey', 'Baseball']",['New York Knicks'],2189,106,659,133,0.5065952762209768,0.5212,0.5313662732546509,0.7665,0.9312188951160929
6529947442777305,female,single,Associate's,"Matthewfurt, Northern Mariana Islands","['Basketball', 'Hockey']",['Manchester United'],4779,429,5943,58,0.45947758206565253,0.6858,0.6867973594718944,0.729,0.59048967173739
3845498824169316,female,married,High School,"Patrickmouth, Russian Federation",['Hockey'],['New York Knicks'],564,275,6664,29,0.366693354683747,0.8550000000000001,0.4338467693538708,0.7144999999999999,0.6232265812650121
343849116577849,female,divorced,High School,"Smithstad, Liechtenstein","['Basketball', 'Tennis', 'Football']","['New York Knicks', 'Los Angeles Lakers']",3556,43,4253,156,0.34256405124099276,0.4086,0.6134026805361072,0.778,0.8125437950360288
8348850760361155,female,single,Master's,"Maxwellstad, Cape Verde","['Baseball', 'Tennis']",['Real Madrid'],400,279,6971,71,0.76976581265012,0.6557999999999999,0.42400480096019205,0.7354999999999999,0.6093367493995195
7986941913169758,male,single,Associate's,"West Elizabeth, Equatorial Guinea",['Baseball'],['FC Barcelona'],756,125,2197,63,0.42198759007205766,0.625,0.445369073814763,0.5315,0.8620496397117694
9365163275785197,female,single,PhD,"Palmermouth, Svalbard & Jan Mayen Islands","['Tennis', 'Soccer', 'Hockey']","['Los Angeles Lakers', 'New York Knicks']",2465,355,2060,70,0.9206164931945556,0.6709999999999999,0.5479295859171834,0.735,0.7755340272217774
8225253135039706,male,widowed,High School,"East Codystad, Ukraine",['Basketball'],['Real Madrid'],2453,40,1233,64,0.312339871897518,0.508,0.5472094418883777,0.532,0.934640512409928
2784887979000820,male,married,PhD,"North Karenview, Malta","['Hockey', 'Football']","['Los Angeles Lakers', 'Manchester United']",4129,217,6305,156,0.9631004803843075,0.8434,0.6477895579115823,0.5780000000000001,0.6607980784627703
1483065101688812,female,single,Bachelor's,"Port Jonathan, Ireland","['Tennis', 'Hockey']","['FC Barcelona', 'New York Knicks']",3459,67,428,21,0.5042834267413931,0.6134,0.6075815163032606,0.7104999999999999,0.9560662930344275
2932626834540451,male,single,Associate's,"West Tracystad, Nepal",['Hockey'],"['New York Knicks', 'Manchester United']",3520,144,7974,87,0.4798038430744596,0.6288,0.61124224844969,0.5435,0.6231846277021617
6606287122407088,male,married,Master's,"New Shannonfort, Djibouti",['Tennis'],"['New York Knicks', 'Manchester United']",2784,351,2341,179,0.7234287429943955,0.8702000000000001,0.5670734146829366,0.5895,0.765885028022418
1266620258199628,male,single,Associate's,"East Jason, Equatorial Guinea","['Basketball', 'Soccer', 'Baseball']",['Los Angeles Lakers'],972,415,457,15,0.40457365892714175,0.6829999999999999,0.45833166633326666,0.5075,0.8157053642914331
6867315860164486,female,divorced,High School,"Hesterville, Sri Lanka","['Hockey', 'Soccer']",['New York Knicks'],3842,421,9476,74,0.39483586869495596,0.4842,0.6305661132226446,0.737,0.4522565252201761
7838534352342987,male,single,High School,"East Nataliefort, Somalia","['Hockey', 'Baseball']",['FC Barcelona'],1317,386,4249,58,0.3425240192153723,0.6772,0.4790358071614323,0.529,0.6755039231385108
3487482551947535,female,widowed,Master's,"Lake Erik, Mongolia","['Basketball', 'Hockey', 'Baseball']","['Real Madrid', 'FC Barcelona']",3935,13,6860,19,0.7686549239391512,0.5026,0.6361472294458892,0.7094999999999999,0.7201803042433946
4471564955274711,male,divorced,Associate's,"Combsstad, Antarctica (the territory South of 60 deg S)",['Tennis'],['Manchester United'],938,431,8184,16,0.48190552441953566,0.4862,0.45629125825165034,0.508,0.49997790232185746
920705440690331,male,married,High School,"West Melissa, Singapore","['Soccer', 'Tennis', 'Baseball']","['Manchester United', 'New York Knicks']",3703,125,6241,86,0.3624599679743795,0.8250000000000001,0.6222244448889778,0.543,0.700160128102482
198916006139354,female,single,High School,"Laurachester, Bermuda","['Basketball', 'Soccer', 'Football']",['Manchester United'],240,322,6595,44,0.36600280224179343,0.6644,0.41440288057611524,0.722,0.6071887910328262
6305617295655684,male,divorced,High School,"Port Beverlyside, Ireland",['Hockey'],['Manchester United'],3328,109,1595,92,0.3159627702161729,0.4218,0.5997199439887978,0.546,0.8925489191353083
1950011229518341,male,divorced,PhD,"Lake Howardton, Malaysia",['Soccer'],"['Manchester United', 'Los Angeles Lakers']",968,360,5261,172,0.9526521216973579,0.47200000000000003,0.45809161832366474,0.586,0.6453915132105684
316431062451180,female,widowed,PhD,"West Glenn, Angola","['Tennis', 'Soccer', 'Basketball']","['Real Madrid', 'Manchester United']",1863,53,2638,147,0.9264011208967174,0.5106,0.5118023604720945,0.7735,0.8731955164131305
3924597597860333,female,single,Bachelor's,"Mcgrathmouth, Iran","['Football', 'Soccer', 'Hockey']",['New York Knicks'],551,232,4235,43,0.5423839071257006,0.6464,0.43306661332266455,0.7214999999999999,0.7376643714971978
1567930943977145,male,single,High School,"East Gordonchester, Netherlands",['Baseball'],"['Manchester United', 'New York Knicks']",1824,461,800,50,0.30800640512409927,0.6921999999999999,0.5094618923784757,0.525,0.7835743795036029
1756932729268994,male,married,High School,"Michellechester, French Southern Territories","['Football', 'Basketball', 'Tennis']","['Real Madrid', 'FC Barcelona']",4195,105,9831,42,0.39838871096877504,0.8210000000000001,0.651750350070014,0.521,0.5644451561248999
4076892236142493,female,single,High School,"Danieltown, Lesotho",['Baseball'],['Real Madrid'],3582,255,7166,166,0.3717173738991193,0.651,0.6149629925985197,0.7829999999999999,0.6111305044035228
6011578962081716,male,married,Bachelor's,"Kimberlyberg, Cook Islands",['Baseball'],['FC Barcelona'],4302,52,8274,76,0.5828062449959968,0.8104,0.6581716343268653,0.538,0.6479750200160127
2630659392666465,female,married,PhD,"Lake Sarahmouth, British Indian Ocean Territory (Chagos Archipelago)","['Baseball', 'Tennis', 'Football']",['Real Madrid'],2395,68,7020,185,0.9702562049639712,0.8136000000000001,0.5437287457491499,0.7925,0.6917751801441153
940013323693284,male,divorced,High School,"Port Kylemouth, Poland","['Baseball', 'Football', 'Hockey']",['Real Madrid'],1852,404,7278,30,0.3728382706164932,0.4808,0.5111422284456891,0.515,0.5470469175340271
2010963761860161,male,married,Bachelor's,"Johnstonland, Maldives","['Hockey', 'Basketball', 'Soccer']",['FC Barcelona'],1459,108,6595,71,0.5660028022417934,0.8216,0.4875575115023005,0.5355,0.6927887910328262
2261658758846535,male,widowed,PhD,"Walterville, Honduras","['Baseball', 'Tennis', 'Basketball']",['FC Barcelona'],103,26,4110,123,0.9411329063250601,0.5052,0.40618123624724944,0.5615,0.8250683746997598
974681007864369,female,single,High School,"Carlshire, Colombia","['Football', 'Hockey']",['FC Barcelona'],3283,406,7510,18,0.375160128102482,0.6812,0.5970194038807761,0.709,0.5369594875900721
1484449010822753,female,divorced,PhD,"Greenport, Guam","['Hockey', 'Basketball']",['FC Barcelona'],1077,288,9964,70,0.9997197758206565,0.4576,0.4646329265853171,0.735,0.48592089671737393
486133220928700,male,single,PhD,"Jessicatown, Costa Rica","['Baseball', 'Basketball']","['New York Knicks', 'Manchester United']",3838,369,1561,48,0.9156224979983988,0.6738,0.6303260652130427,0.524,0.7899100080064052
2318810267325509,male,single,Bachelor's,"New Richard, Kuwait",['Tennis'],['New York Knicks'],1397,120,8909,163,0.5891613290632506,0.624,0.4838367673534707,0.5815,0.5953546837469975
2859906965382308,male,widowed,Bachelor's,"Port Jenniferville, Botswana",['Basketball'],"['Real Madrid', 'FC Barcelona']",1090,145,4841,127,0.5484487590072058,0.529,0.4654130826165233,0.5635,0.748204963971177
3112653968607886,female,married,Master's,"North Brettmouth, Congo",['Football'],"['Manchester United', 'FC Barcelona']",4716,61,9012,54,0.7901921537229784,0.8122,0.6830166033206642,0.727,0.6148313851080864
6445045729561340,male,married,Associate's,"Ramosburgh, Cayman Islands","['Tennis', 'Baseball']",['Real Madrid'],823,264,3941,123,0.4394415532425941,0.8528,0.44938987797559515,0.5615,0.7366337870296237
5379236113999667,male,divorced,Bachelor's,"Pattersontown, Ukraine","['Tennis', 'Hockey', 'Basketball']","['Los Angeles Lakers', 'New York Knicks']",4518,427,1840,164,0.5184147317854283,0.48540000000000005,0.671134226845369,0.582,0.7555410728582865
9128177662621640,female,single,Bachelor's,"Rosalesfort, Burkina Faso","['Hockey', 'Soccer']",['Manchester United'],3483,274,5644,81,0.5564851881505204,0.6547999999999999,0.6090218043608722,0.7404999999999999,0.6644592473979183
4939609940173922,male,widowed,High School,"Lake Charlesshire, Aruba",['Soccer'],"['Real Madrid', 'Manchester United']",760,353,4868,7,0.3487189751801441,0.5706,0.4456091218243649,0.5035,0.6639240992794235
934088168752194,male,divorced,PhD,"Carlachester, Uganda","['Football', 'Hockey', 'Tennis']",['FC Barcelona'],3853,390,8299,130,0.9830564451561249,0.47800000000000004,0.6312262452490498,0.565,0.5117742193755003
448773459406924,male,divorced,PhD,"Mclaughlinberg, Morocco","['Football', 'Soccer', 'Tennis']",['Real Madrid'],4420,13,4134,152,0.941373098478783,0.4026,0.665253050610122,0.5760000000000001,0.8293076060848679
7751696501505735,male,widowed,PhD,"West Kenneth, Fiji",['Soccer'],['FC Barcelona'],2110,242,6760,49,0.967654123298639,0.5484,0.526625325065013,0.5245,0.6325835068054444
1995031328095187,male,married,Associate's,"East Erin, Antigua and Barbuda","['Hockey', 'Football', 'Soccer']",['Los Angeles Lakers'],1025,445,9550,64,0.49557646116893517,0.889,0.46151230246049213,0.532,0.4396941553242594
